country,sect,t,upstreamness,downstreamness,u_n,u_d,d_n,d_d,source
USA,21.0,2007,1.18173327754498,1.64012316237359,840993.433700215,711660.955716974,1595022.70624461,972501.786961104,ADB
USA,21.0,2008,1.18226158465358,1.63697995968988,835338.377602173,706559.689027652,1576704.7453102,963179.0150985732,ADB
USA,21.0,2009,1.16891857496389,1.5656677761365,830742.957392486,710693.606197635,1484649.08048433,948252.945556498,ADB
USA,21.0,2010,1.17169824691729,1.62185133276237,844260.961170324,720544.699449329,1613805.55761003,995039.141387489,ADB
USA,21.0,2011,1.17366186899693,1.64158544925856,864645.860904329,736707.806349115,1685910.41336573,1027001.31395974,ADB
USA,21.0,2012,1.17249310668563,1.6442955773106,898125.879941906,765996.725115683,1766679.76782833,1074429.5564657,ADB
USA,21.0,2013,1.17811927433704,1.66675463222157,933262.006414275,792162.582128577,1864552.42992714,1118672.41517243,ADB
USA,21.0,2014,1.18114655117213,1.66582384110567,963670.612155327,815877.260276475,1908333.12831274,1145579.19104226,ADB
USA,21.0,2015,1.18070153380877,1.6442501541371,1019900.60416381,863808.994025577,1975719.21162565,1201592.83954119,ADB
USA,21.0,2016,1.18109556573726,1.63663566373147,1058650.0133115,896328.835720139,2036685.24074371,1244434.10703892,ADB
USA,21.0,2017,1.21853430657286,1.59178733180036,1064454.01086293,873552.763448014,1778070.28575364,1117027.538938,ADB
USA,21.0,2018,1.24402086626283,1.6217901391275,1155229.18182707,928625.2450873288,1925756.52625292,1187426.46153278,ADB
USA,21.0,2019,1.24180456697147,1.60017510896344,1167669.9841899,940300.925964248,1916162.67431399,1197470.61654724,ADB
USA,21.0,2020,1.27564342532267,1.62043372475534,1270636.80615607,996075.22049876,2089929.05846621,1289734.36342283,ADB
USA,21.0,2021,1.28335064342257,1.58738746893602,1573044.49250812,1225732.42205494,2428464.96749037,1529850.15631886,ADB
USA,21.0,2022,1.2927661481324,1.59802269314503,1686001.52409078,1304181.36839867,2597970.59216345,1625740.73779294,ADB
USA,21.0,2023,1.27807087146272,1.50511992542796,1825852.57956069,1428600.41671324,2533742.73111168,1683415.84501397,ADB
USA,21.0,2024,1.27722713831105,1.50737198514972,1913570.19277205,1498222.30938694,2658666.5534537,1763776.01524128,ADB
USA,22.0,2000,1.47651145263358,1.88554357039646,422781.63302742,286338.200948815,728768.304267906,386503.030590097,ADB
USA,22.0,2007,1.40147767742251,1.89203783241716,552490.594064523,394220.045716763,1051959.82564004,555993.018541343,ADB
USA,22.0,2008,1.40281458462419,1.91645556747041,554977.165366256,395616.905790107,1086614.65610311,566991.833542675,ADB
USA,22.0,2009,1.38007914848894,1.83648590715524,531857.786722538,385382.09008148,1010763.29373574,550379.009061622,ADB
USA,22.0,2010,1.39516730108245,1.87469477164941,552772.242309425,396204.986943539,1054686.7334275,562591.174508667,ADB
USA,22.0,2011,1.40324872847852,1.91061882495863,581068.724161517,414088.188621801,1132841.01864293,592918.380079011,ADB
USA,22.0,2012,1.41253921801966,1.9031980875442,621375.828663531,439899.877282476,1190741.69759732,625653.054923881,ADB
USA,22.0,2013,1.42021910954237,1.90562346400824,654681.982864438,460972.520694636,1236577.45516047,648909.650052,ADB
USA,22.0,2014,1.42744322965045,1.91919300996696,696054.165329576,487623.010758911,1321364.96995406,688500.303560821,ADB
USA,22.0,2015,1.40618759413873,1.88725906268183,742162.2340129,527783.232554732,1411237.23583221,747770.808861191,ADB
USA,22.0,2016,1.39976524104352,1.86498566992437,782941.110478136,559337.442823238,1471897.76979244,789227.388461453,ADB
USA,22.0,2017,1.42270820996451,1.76682562700849,869000.800066463,610807.468446494,1387100.14075341,785080.38345696,ADB
USA,22.0,2018,1.44020864956482,1.78905243023867,916407.121710388,636301.637257416,1452696.02909903,811991.870414457,ADB
USA,22.0,2019,1.44540948612979,1.78223307251353,971829.893844354,672356.106120844,1521430.20035347,853665.114747172,ADB
USA,22.0,2020,1.35683866605502,1.70329951251541,709161.095432522,522656.903266469,1177861.31807329,691517.439780067,ADB
USA,22.0,2021,1.36317900585414,1.75940435076462,938096.849978547,688168.498744417,1659870.21434549,943427.367122359,ADB
USA,22.0,2022,1.37405288953433,1.78773071258209,1102387.91702274,802289.289895046,1983839.32781923,1109696.95483605,ADB
USA,22.0,2023,1.35658314205164,1.73206665179452,1236228.57165575,911281.095374756,2147898.67764743,1240078.53590512,ADB
USA,22.0,2024,1.35465349733367,1.7325284839661,1294944.10316745,955922.754945273,2253556.15760255,1300732.52962844,ADB
USA,23.0,2000,2.2798653591781,1.93677036647649,340401.261733621,149307.616067441,200817.469380028,103686.773019648,ADB
USA,23.0,2007,2.23059992811313,2.09115365524986,433375.118032617,194286.349860689,333304.907078835,159388.051778056,ADB
USA,23.0,2008,2.29255550868388,2.08945258695027,460948.983087279,201063.390326327,320364.424879156,153324.572608156,ADB
USA,23.0,2009,2.16084971810768,1.91460314998537,400424.410172495,185308.773126137,258850.022177057,135197.74172472,ADB
USA,23.0,2010,2.2610565751286,1.99611713209005,441173.93324126,195118.484912819,279555.785604581,140049.790220412,ADB
USA,23.0,2011,2.29118284602109,2.06102514926378,478773.200076499,208963.331280148,322116.065852241,156289.245653943,ADB
USA,23.0,2012,2.27276709000469,2.05681503315788,507208.811312905,223167.9671637,347327.253086724,168866.547301272,ADB
USA,23.0,2013,2.28941718341353,2.08993354413081,521480.828033148,227778.856475436,361029.551464566,172746.905028847,ADB
USA,23.0,2014,2.29308390309666,2.09991872403853,549273.675627684,239534.922767512,386060.381372898,183845.392182814,ADB
USA,23.0,2015,2.24456740560428,1.99912159919549,560770.228206225,249834.434379687,375816.173965502,187990.652552973,ADB
USA,23.0,2016,2.21814558761498,1.9574239733376,556532.017257952,250899.679608656,363135.842926198,185517.214396335,ADB
USA,23.0,2017,2.28291124654706,1.9642738876703,648020.253000446,283856.962893581,400174.815155096,203726.587044191,ADB
USA,23.0,2018,2.24319692809191,1.99584937465563,680109.603847383,303187.649434726,495226.604520439,248128.245953374,ADB
USA,23.0,2019,2.21294089026657,1.99266058961835,689538.134043582,311593.561796638,508508.329319915,255190.639072812,ADB
USA,23.0,2020,2.24561677380798,1.89278899334712,655332.212275122,291827.269870206,391980.0867663,207091.275437492,ADB
USA,23.0,2021,2.25730473608973,1.89219066048019,825116.110329144,365531.555016568,477734.335969483,252476.849160774,ADB
USA,23.0,2022,2.31310576598151,1.97374154755528,952617.789804894,411834.946682897,588688.021738633,298259.933002775,ADB
USA,23.0,2023,2.2274475227204,1.88056988025061,951132.2434430572,427005.455231301,575145.406592344,305835.700461021,ADB
USA,23.0,2024,2.21488664233938,1.87842029097943,967686.814757359,436901.282557414,588664.890122742,313382.948933012,ADB
USA,24.0,2000,2.16400479788982,2.364615230665,17563.0781226216,8116.0070161341,33098.6866405077,13997.4936350213,ADB
USA,24.0,2007,2.34963362033417,2.40146357618612,34493.0560881015,14680.1849401507,53782.5714593654,22395.7473237134,ADB
USA,24.0,2008,2.30691212008745,2.39793591280887,39292.4975425071,17032.5073072214,60751.189167301,25334.7843212952,ADB
USA,24.0,2009,2.25838361816522,2.20743464277074,38177.8068312445,16904.92550697,45131.4397603063,20445.1986418306,ADB
USA,24.0,2010,2.33602554073199,2.34784885485785,37209.7380267061,15928.6520536271,49608.1050105714,21129.1731611808,ADB
USA,24.0,2011,2.35104818006221,2.41882474032173,36646.3000503583,15587.2178040131,51447.1136978767,21269.4672913895,ADB
USA,24.0,2012,2.39050780787234,2.4621501312772,35855.825397332,14999.2504852956,55685.0528841869,22616.4327580224,ADB
USA,24.0,2013,2.37379094175133,2.43736342822667,40787.7089098554,17182.5194007031,53170.7739180375,21814.8731134128,ADB
USA,24.0,2014,2.35266394867675,2.38941955107478,43738.0229795608,18590.8501739746,55749.2418990404,23331.7091064916,ADB
USA,24.0,2015,2.36690932767197,2.33201514135283,42458.7482469586,17938.4768780813,52441.040411632,22487.4356438399,ADB
USA,24.0,2016,2.34049111478014,2.30583470800411,41129.0792436102,17572.8414365178,49946.0613434248,21660.7292665211,ADB
USA,24.0,2017,2.43899814536512,2.42172523900482,31694.3300187854,12994.8151371147,44178.8229387106,18242.7065742873,ADB
USA,24.0,2018,2.4604385977714,2.37665130603342,36787.8623699619,14951.7498235003,47611.9247674956,20033.1974011614,ADB
USA,24.0,2019,2.35594092091495,2.40393725723204,33756.8153687669,14328.3794042073,45656.7506507002,18992.4884742086,ADB
USA,24.0,2020,2.06758757595002,2.25779683221679,23276.8192708203,11257.9605050707,40966.9035338711,18144.6368199783,ADB
USA,24.0,2021,2.1501709183266,2.07063690739097,35598.9659716933,16556.3424136527,37847.2182389316,18278.0564298062,ADB
USA,24.0,2022,2.09609518334306,2.22238858233023,47208.4547878882,22522.0949711814,68777.7950023625,30947.6909435195,ADB
USA,24.0,2023,2.06076728134239,2.18594571630453,50432.6968826244,24472.7763970381,74870.857656338,34251.0141481975,ADB
USA,24.0,2024,2.03909644903109,2.18910285566111,50751.6264920733,24889.2721657128,77283.536910836,35303.7486160039,ADB
USA,25.0,2000,1.76409164892886,2.07675337465707,98851.6560112225,56035.4424166365,158028.038184569,76093.791450159,ADB
USA,25.0,2007,1.8608085940315,2.1702709536619,126761.013215376,68121.4680660647,192463.963697517,88681.9976891701,ADB
USA,25.0,2008,1.91521865642185,2.26917563226179,122985.15591388,64214.6814419871,203492.921048053,89677.0255042894,ADB
USA,25.0,2009,1.86460420626908,2.02827572646502,118600.781674415,63606.411095535,152111.791340715,74995.6178817083,ADB
USA,25.0,2010,1.91618919018392,2.06504218989569,138425.55327199,72240.0240963181,169235.553255696,81952.5887092139,ADB
USA,25.0,2011,1.98282469974499,2.16043134486223,147431.41084749,74354.2335671181,186914.510785662,86517.2185314601,ADB
USA,25.0,2012,1.99678796287385,2.19559350294646,150333.489576534,75287.65816485,198842.684957164,90564.4349422236,ADB
USA,25.0,2013,2.02328308433889,2.17336409874248,165339.416494922,81718.3802774425,198369.803303062,91273.1573222541,ADB
USA,25.0,2014,2.04293194149279,2.16344421110494,171223.707035952,83812.7318675322,202076.089270735,93404.8071281341,ADB
USA,25.0,2015,2.02839363024901,1.98807273749966,193982.940887962,95633.7754147588,189044.010601287,95089.08151873872,ADB
USA,25.0,2016,2.01290373770921,1.89325386331934,205662.629237003,102172.113541335,180023.540606277,95086.8470912035,ADB
USA,25.0,2017,2.09887798883875,1.66273642624347,282834.753073677,134755.214251478,158402.679264075,95266.2591400286,ADB
USA,25.0,2018,2.02987600820806,1.71554174788915,280751.549073359,138309.70361643,183382.407487596,106894.750718386,ADB
USA,25.0,2019,1.99839589716727,1.72715994156803,292057.62996472,146146.031614012,204505.398844977,118405.594017722,ADB
USA,25.0,2020,1.88224787102656,1.7956830305414,113883.235622261,60503.8461593002,104847.857775831,58388.8447975249,ADB
USA,25.0,2021,1.932972896001,1.84002738593042,193375.125624621,100040.267519882,177538.546667672,96486.904502184,ADB
USA,25.0,2022,1.94792153947909,1.90113799375407,284558.16036435,146082.968229021,281758.9048219,148205.393689243,ADB
USA,25.0,2023,1.92508066625918,1.78191250819319,320644.023846505,166561.344397885,277803.749954074,155902.01464816,ADB
USA,25.0,2024,1.94940031277876,1.7732476883528,329373.020214994,168961.202096809,277065.294444991,156247.373824218,ADB
USA,26.0,2000,2.85890622334003,1.61999781820355,143943.746468235,50349.2368140943,7824.98734798098,4830.24560900848,ADB
USA,26.0,2007,2.82571871996369,1.85218275536262,231856.326183522,82052.1605867766,15887.3428869936,8577.63243988479,ADB
USA,26.0,2008,2.86025016431388,1.81136838816076,258224.424276923,90280.3634097039,14286.5472462847,7887.15721200762,ADB
USA,26.0,2009,2.744979869107,1.69955099566927,245305.823670971,89365.2541615082,13790.2718324028,8114.06769643434,ADB
USA,26.0,2010,2.83478298248795,1.75093310777071,266813.966877355,94121.4789723288,12563.6907442262,7175.4258848999,ADB
USA,26.0,2011,2.85722437234569,1.80749995182951,276175.74543733,96658.7531978101,13899.7426105868,7690.03761052262,ADB
USA,26.0,2012,2.84164086865828,1.81785705477947,285934.396539403,100622.988532119,16706.3180804558,9190.11648167376,ADB
USA,26.0,2013,2.8495070947263,1.85579938978475,291545.385485905,102314.321668291,17821.6186666106,9603.20321512645,ADB
USA,26.0,2014,2.86497130622839,1.86780564337401,303971.058495739,106099.163309214,17916.474203843,9592.2583098521,ADB
USA,26.0,2015,2.84116835776039,1.82171370329056,322049.871546378,113351.210133932,18941.0622353344,10397.386922611,ADB
USA,26.0,2016,2.81679271754935,1.76709110154288,337223.021339513,119718.791957436,18763.9140553961,10618.5323659958,ADB
USA,26.0,2017,2.96118930671048,1.97766081891554,525028.203111826,177303.153811219,35151.8191345985,17774.4428156665,ADB
USA,26.0,2018,2.93915345725919,1.98126207662081,485315.521655614,165120.851535319,37690.7259742455,19023.5943134439,ADB
USA,26.0,2019,2.95383834343131,1.89761469202665,626229.110220042,212005.207262828,40690.2590781409,21442.8457205313,ADB
USA,26.0,2020,2.94808876688208,1.84864669301229,664076.495337176,225256.614657336,62553.9005143196,33837.6720391017,ADB
USA,26.0,2021,2.9737773216623,1.79010882228375,873815.925867635,293840.402743802,70125.1774128816,39173.6952189412,ADB
USA,26.0,2022,3.00906504096682,1.7779990955485,1002192.20763487,333057.675387722,72913.7933501054,41008.9035099381,ADB
USA,26.0,2023,2.91406076620965,1.68675498492023,947590.6694504,325178.761005365,72426.8223879253,42938.555412866,ADB
USA,26.0,2024,2.91142586981579,1.68646162954974,984212.272999747,338051.634150664,76096.1203230465,45121.7620310539,ADB
USA,27.0,2000,2.23840500371421,1.92339313366783,617193.254841188,275729.036442052,395997.62980824,205884.913945331,ADB
USA,27.0,2007,2.09311407455909,1.81792425806244,737304.950632817,352252.636200982,488790.678146483,268872.961004129,ADB
USA,27.0,2008,2.07808121563056,1.79741036752585,761947.009523016,366658.917751593,506598.655394698,281849.189560443,ADB
USA,27.0,2009,1.9844325899613,1.76605234492817,694693.28587625,350071.496200229,500824.984317266,283584.450798164,ADB
USA,27.0,2010,2.01812330279061,1.83513210495697,700948.331357897,347326.81119565,536577.151084299,292391.566598896,ADB
USA,27.0,2011,2.02572375049933,1.91879291966502,692289.757784348,341749.341495207,592917.287823961,309005.355266514,ADB
USA,27.0,2012,2.01039972259837,1.94621314373658,693918.513816596,345164.449644735,631712.714559266,324585.576144258,ADB
USA,27.0,2013,2.02785314900523,1.9285679192956,754779.183758976,372206.036777976,641077.053309722,332410.928801446,ADB
USA,27.0,2014,2.04298152059894,1.95361581437288,785649.10700799,384560.065319466,681079.680884293,348625.188163171,ADB
USA,27.0,2015,2.01297311028797,1.93486319804597,806910.240879829,400854.952684587,711744.833335555,367852.79396205,ADB
USA,27.0,2016,1.9954940920828,1.91903602215021,833733.046569052,417807.82507797,739163.595660972,385174.424622194,ADB
USA,27.0,2017,2.04246570610018,1.84976819692732,908502.466177971,444806.717422266,704335.879275828,380769.806965981,ADB
USA,27.0,2018,2.08516013564349,1.81572331158686,937070.468265782,449399.761796519,636464.054580143,350529.208122521,ADB
USA,27.0,2019,2.09538632517332,1.83593716899105,981587.979905605,468452.031070888,686961.932018457,374175.077241876,ADB
USA,27.0,2020,1.78345879981281,1.77577143938875,652738.067699327,365995.596740356,644388.639829513,362878.141598742,ADB
USA,27.0,2021,1.79654935092685,1.7766985876589,697350.890573131,388161.277180258,677331.591276246,381230.443914938,ADB
USA,27.0,2022,1.81075591802329,1.83324014499249,689103.24590515,380561.090010082,710127.269091612,387361.836380972,ADB
USA,27.0,2023,1.76360589902401,1.77004169552065,684109.163168625,387903.648738767,691335.665735644,390575.921169073,ADB
USA,27.0,2024,1.76014746430907,1.77234143302898,690375.775996404,392226.10036677,701680.348688373,395905.854036928,ADB
USA,28.0,2000,2.19294335294408,1.88455278201607,1644685.85558922,749990.123265697,1104267.3507929,585957.242126999,ADB
USA,28.0,2007,2.24449219328196,1.92424580547587,2330544.80919941,1038339.45877603,1525630.64308452,792846.027645221,ADB
USA,28.0,2008,2.21008373002818,2.03550745230506,2001955.70847313,905827.992520267,1616054.49115618,793931.994366379,ADB
USA,28.0,2009,2.16297436211642,1.85498783132353,2095520.25656176,968814.190895605,1363003.86640086,734777.7938944,ADB
USA,28.0,2010,2.14932411848349,1.8424105046461,2161279.7229151,1005562.4948926,1431533.82157056,776989.611142895,ADB
USA,28.0,2011,2.12509934162631,1.82423274297677,2203348.17766334,1036821.26030736,1482169.60951558,812489.313779657,ADB
USA,28.0,2012,2.15370360276267,1.7332466721471,2458794.53930018,1141658.73899554,1398085.69478395,806628.229697988,ADB
USA,28.0,2013,2.16397113265921,1.80707172433685,2486199.14751242,1148905.87493986,1551691.7437978,858677.451979517,ADB
USA,28.0,2014,2.15868927181442,1.78850234878258,2638586.756975,1222309.66328804,1620652.44810441,906150.584150803,ADB
USA,28.0,2015,2.11779406657414,1.73962086294807,2822763.81604478,1332879.27310659,1713231.11686843,984830.173837467,ADB
USA,28.0,2016,2.0980170864846,1.73594261271293,2889988.80516443,1377485.82877694,1781216.40188103,1026080.23377993,ADB
USA,28.0,2017,2.1927440562102,1.83151203857363,3309850.69749189,1509456.01157502,2097524.26892572,1145241.86833042,ADB
USA,28.0,2018,2.18581973150474,1.81539665749918,3564990.95849317,1630962.93217144,2193466.47069589,1208257.41395686,ADB
USA,28.0,2019,2.19733979427683,1.8199285221742,3695610.98213465,1681856.84879517,2227722.51221594,1224071.43196732,ADB
USA,28.0,2020,2.07196608623498,1.74326217695321,3718953.02101371,1794890.87476885,2302004.85660689,1320515.57536241,ADB
USA,28.0,2021,2.07980439763284,1.75181915666965,3853459.59639587,1852799.04243963,2414995.42786876,1378564.34476939,ADB
USA,28.0,2022,2.11351204099506,1.78877622268374,4089997.8061677,1935166.550668,2593200.7721266,1449706.64258717,ADB
USA,28.0,2023,2.0830210890801,1.81561808762041,4198019.07435157,2015351.21096901,2857029.47395803,1573585.04711886,ADB
USA,28.0,2024,2.08399762019169,1.82485649413025,4509323.52053861,2163785.35025574,3101098.23434901,1699365.53604289,ADB
USA,29.0,2000,1.47744622510081,1.47896566469242,1632929.9443135,1105238.15795874,1598301.73706655,1080688.87278661,ADB
USA,29.0,2007,1.53083009664461,1.53496626005564,2557133.14632798,1670422.57134407,2458307.39632385,1601538.39227368,ADB
USA,29.0,2008,1.49099119443094,1.4863757608532,2563288.86744441,1719184.44389119,2432624.54177009,1636614.7819672,ADB
USA,29.0,2009,1.43698737530694,1.42147301103841,2502314.78510126,1741361.70442469,2362073.75806469,1661708.48107708,ADB
USA,29.0,2010,1.46420497979911,1.42582839490083,2612216.70585089,1784051.23728598,2384491.8100228,1672355.39602832,ADB
USA,29.0,2011,1.46215087133074,1.41244153480841,2703683.42058333,1849113.84563389,2429362.29183019,1719973.69941385,ADB
USA,29.0,2012,1.47299939169954,1.42532585758407,2811067.84235172,1908397.15086937,2530998.40032584,1775733.16786372,ADB
USA,29.0,2013,1.47901659595487,1.43874379768547,2906879.76115231,1965413.88994733,2640813.30896281,1835499.35242893,ADB
USA,29.0,2014,1.49299431075161,1.45267661808468,3073937.67736894,2058907.83054722,2798801.14225002,1926651.19504722,ADB
USA,29.0,2015,1.47606493275878,1.42907592736845,3205914.66519811,2171933.35743451,2893939.20966013,2025042.30477741,ADB
USA,29.0,2016,1.47042158261074,1.42739416134908,3362178.47044126,2286540.47941251,3051961.84832393,2138135.30345354,ADB
USA,29.0,2017,1.49280003580225,1.53634885956138,3402186.27343018,2279063.6333297,3527132.8348971,2295789.01494032,ADB
USA,29.0,2018,1.56468854536723,1.53432607303642,3892249.02312457,2487555.13335152,3440887.49405932,2242605.11147401,ADB
USA,29.0,2019,1.51633363765471,1.54504733563991,3790251.65746412,2499615.89147785,3852399.87587806,2493386.31057702,ADB
USA,29.0,2020,1.48777383907973,1.5386093819029,3813364.07964084,2563134.24760824,4074523.2489611,2648185.62585513,ADB
USA,29.0,2021,1.49889307415414,1.53801372998336,4259543.64015849,2841792.86275123,4468777.6376065,2905551.19924376,ADB
USA,29.0,2022,1.51131801859557,1.54242429374404,4784723.06211638,3165927.35826885,4932419.51314254,3197835.72726912,ADB
USA,29.0,2023,1.48613712310147,1.51730279254684,5122594.24818799,3446918.97440626,5291404.71484699,3487375.5857031,ADB
USA,29.0,2024,1.48269934039706,1.51255453482185,5429280.15745439,3661753.94399277,5586087.03179097,3693147.52175128,ADB
USA,30.0,2000,2.4429562793345,1.71578772981787,3040183.12296553,1244468.90379623,932292.0024889,543360.921801126,ADB
USA,30.0,2007,2.43702880923877,1.68780652156581,4507933.93000928,1849766.36834153,1234735.69083542,731562.341452461,ADB
USA,30.0,2008,2.44639943017816,1.66597830138772,4812827.26861786,1967310.49281979,1264939.95432523,759277.568784401,ADB
USA,30.0,2009,2.34080508113114,1.62569031815522,4352734.15588353,1859503.03635712,1217439.65838516,748875.505247929,ADB
USA,30.0,2010,2.38899092023514,1.66708361179379,4576988.38330931,1915866.79737519,1277716.8421209,766438.367626963,ADB
USA,30.0,2011,2.41981235941863,1.69223526931177,4864263.17170424,2010181.96835431,1357711.67305826,802318.505990269,ADB
USA,30.0,2012,2.41938153139094,1.69588357281018,5122037.37424233,2117085.4236031,1456269.19733774,858708.239578394,ADB
USA,30.0,2013,2.43819126173882,1.71995789085123,5295646.6791189,2171957.04136117,1533709.70120624,891713.517734549,ADB
USA,30.0,2014,2.45578824772758,1.73210085463556,5625360.00453611,2290653.52427736,1592409.19290281,919351.311813689,ADB
USA,30.0,2015,2.41742806972649,1.69895231645905,5902728.95927161,2441739.23236502,1676252.72005611,986639.062095486,ADB
USA,30.0,2016,2.40804814770183,1.69414018891986,6072467.01545744,2521738.2057966,1716956.61380002,1013467.84937244,ADB
USA,30.0,2017,2.42838417535471,1.63950292671947,6847698.97305439,2819858.17670474,1837943.33320217,1121036.93335868,ADB
USA,30.0,2018,2.46255352201019,1.64351430842925,7254787.00992041,2946042.36824802,1852598.86387679,1127217.97089029,ADB
USA,30.0,2019,2.42359246558173,1.63236776949609,7809724.77789216,3222375.41533932,2105245.83846293,1289688.43774268,ADB
USA,30.0,2020,2.30423858699297,1.62143279800647,7989934.56855075,3467494.47459675,2680685.09849393,1653281.65421952,ADB
USA,30.0,2021,2.36458945777682,1.6428969716203,9266936.496011147,3919046.69351097,2952264.98141669,1796987.29282155,ADB
USA,30.0,2022,2.39589393485594,1.6663762708456,10371491.2022429,4328860.74435782,3285043.2081578,1971369.41135799,ADB
USA,30.0,2023,2.33354202085588,1.61577892669526,10927125.8579786,4682635.13590845,3485962.65006593,2157450.25044716,ADB
USA,30.0,2024,2.33156668245347,1.61875056086861,11658827.8039271,5000426.49076572,3728610.31516725,2303387.81360268,ADB
USA,31.0,2000,1.2010840246071,1.62750825046493,1595285.46281241,1328204.71351641,2839698.0956039,1744813.33338413,ADB
USA,31.0,2007,1.18100067017133,1.70832526820416,2247863.22586195,1903354.74198828,4548856.54089839,2662757.86324947,ADB
USA,31.0,2008,1.17824566269419,1.72202211570598,2364924.25919475,2007157.19486468,4888593.8481281,2838868.21402634,ADB
USA,31.0,2009,1.16058743332111,1.66535642247704,2407980.19427607,2074794.30255888,4891931.34363072,2937468.08647394,ADB
USA,31.0,2010,1.16659048073644,1.69355790187823,2495065.97478255,2138767.64467294,5135118.45396227,3032148.14696752,ADB
USA,31.0,2011,1.1708838716895,1.70435186502462,2542164.24335198,2171149.76541937,5212395.06483819,3058285.77525739,ADB
USA,31.0,2012,1.17545049264713,1.70141161046747,2584739.39010984,2198935.13702051,5235263.25234551,3077011.59445309,ADB
USA,31.0,2013,1.17550623140338,1.69266486423156,2616303.50830146,2225682.38126478,5187452.52681191,3064666.04017737,ADB
USA,31.0,2014,1.1773437046679,1.67941138565701,2677962.71678431,2274580.23189558,5223144.79724771,3110104.43412253,ADB
USA,31.0,2015,1.17100520292158,1.6433401840211,2753577.03886265,2351464.39314928,5228508.10625336,3181634.67131906,ADB
USA,31.0,2016,1.16861132677132,1.63159544837706,2813074.91374563,2407194.6328962,5299925.69877779,3248308.70547573,ADB
USA,31.0,2017,1.18727182923698,1.67207913392345,2903252.10750571,2445313.73187851,5676126.55079416,3394651.86523524,ADB
USA,31.0,2018,1.00874456699144,1.21905444039757,2563121.41353433,2540902.32295255,3434223.60675462,2817120.78882599,ADB
USA,31.0,2019,1.00785082982901,1.68017736183196,2638309.41853319,2617757.84714173,6838937.93231819,4070366.66942199,ADB
USA,31.0,2020,1.23812291894042,1.67040502298423,3345675.62780469,2702216.05353037,6135795.23091589,3673238.0150259,ADB
USA,31.0,2021,1.2561313518749,1.75250304700763,3527188.96047316,2807977.80837847,6956028.24397104,3969196.09118417,ADB
USA,31.0,2022,1.28045496285964,1.81179560875417,3750457.366889,2929003.7335738,7676343.359644,4236870.49607236,ADB
USA,31.0,2023,1.26036567961788,1.75306808687146,3911202.40137435,3103228.26511758,7758732.89423101,4425802.3703331,ADB
USA,31.0,2024,1.26498482532,1.75397910802889,4164593.10216896,3292207.95286255,8210638.02087138,4681149.26984419,ADB
USA,32.0,2000,1.26388179181496,1.7597052758695,108683.174611166,85991.5660744624,213660.437115478,121418.307966319,ADB
USA,32.0,2007,1.22904219339631,1.71711723974134,170344.323502898,138599.247786743,337252.514757356,196406.224893624,ADB
USA,32.0,2008,1.23276441053318,1.71827696921353,184171.784840636,149397.389531209,362477.945645952,210954.317691787,ADB
USA,32.0,2009,1.22461101799415,1.6282517202627,200085.971904325,163387.368694473,362621.881270042,222706.278616144,ADB
USA,32.0,2010,1.23926765974879,1.69885976463129,209804.428993379,169297.106515237,404405.177255394,238045.061561136,ADB
USA,32.0,2011,1.25115841532327,1.71918685534718,219581.981295437,175502.940799629,425646.239082909,247585.791945199,ADB
USA,32.0,2012,1.25287562732068,1.68994279581717,229325.270550866,183039.134571789,426606.996302465,252438.720031455,ADB
USA,32.0,2013,1.25365840139399,1.72664951094924,231530.696733576,184684.038711126,449047.837762269,260068.899284256,ADB
USA,32.0,2014,1.25347924626854,1.73000648079299,241636.751601685,192772.837939686,468046.479647733,270546.084563332,ADB
USA,32.0,2015,1.24216514899843,1.70311853006412,250056.904703212,201307.293885064,480348.584261543,282040.607146386,ADB
USA,32.0,2016,1.23712233950881,1.68883525060286,258109.788606859,208637.238504108,492740.32438914,291763.405704167,ADB
USA,32.0,2017,1.19848926490627,1.55620359749035,298548.724621028,249104.212580808,496939.887982513,319328.324895223,ADB
USA,32.0,2018,1.10108716325251,2.47546304464805,282166.02842808,256261.300508297,3383073.31606633,1366642.62606567,ADB
USA,32.0,2019,1.31647425173396,1.50101928946496,361874.303346287,274881.413646833,461031.815750093,307145.830160801,ADB
USA,32.0,2020,1.14993323424546,1.50840926028393,292126.121056552,254037.462660372,489088.756613727,324241.417426505,ADB
USA,32.0,2021,1.16306023259334,1.46441855309618,316509.297042662,272134.914575254,486187.822997688,332000.589564886,ADB
USA,32.0,2022,1.17838696229927,1.57650334359945,343782.821530932,291740.177488167,608075.134670811,385711.287666832,ADB
USA,32.0,2023,1.16693106301854,1.57483662748165,363963.369327611,311897.918276453,661153.765082929,419823.716025828,ADB
USA,32.0,2024,1.16728948815175,1.57366217462924,385440.524500197,330201.315451312,699186.672291136,444305.444690417,ADB
USA,33.0,2000,1.03464961422923,1.71545648136582,615424.620575348,594814.526687675,1617564.8030238,942935.493027442,ADB
USA,33.0,2007,1.02575308809029,1.7607290198089,948851.166373176,925028.8177437672,2671729.58612295,1517399.64302566,ADB
USA,33.0,2008,1.02665718623819,1.74655830159502,1024231.10097037,997636.908112718,2808667.16204645,1608115.31998758,ADB
USA,33.0,2009,1.0295832505377,1.67766879235274,1086306.5960882,1055093.50071583,2811394.12634226,1675774.22859467,ADB
USA,33.0,2010,1.03077231340262,1.71459808796782,1112202.38069933,1078999.0827634,2977076.74887729,1736311.71629602,ADB
